transaction_date,buuid,transaction_value,approved_transaction_count,failed_transaction_count
2021-09-05,1604388122620-9d3e35de-b776-42b8-91ab-1ef3155fab36,15150,160,76
2021-09-05,1579090622924-c53eb2f6-d145-4d38-bf15-50d7969387f5,3797,10,1
2021-09-05,1616231397864-df7a3435-74d4-43e3-a7da-596ea6b1e667,4327,48,12
2021-09-05,1581633732665-416ca8f8-dc68-4567-be17-c6ed13609eb0,3087.65,4,5
2021-09-05,1619426002719-48b037cf-efaf-4d88-a714-dae9a896d8e5,10905,18,0
2021-09-05,1596315908073-443353a6-d409-4732-aee5-9f9a752dd8ee,690,11,3
2021-09-05,1606244894944-ed2fc1e0-72f5-49cb-b331-3118026b3316,9471.8,40,4
2021-09-06,1620230682032-a6517973-efdd-427b-b519-188c8bc6df83,140,2,0
2021-09-06,1586897559191-f97b47c8-b64c-4bf3-958c-c8620c23f989,1741,7,0
2021-09-06,1553615597046-9b181488-e624-4307-8e0c-c647cad9663f,71,1,0
2021-09-06,1605686630461-94a8f9f9-7721-46f5-b4e9-4b65b408e7e5,444,3,0
2021-09-06,1501776832244-78854f9f-65b6-4d54-b3c2-2892c0da2362,748,11,8
2021-11-22,1616071742963-57ffec1d-3732-4b9e-84f2-02744cc67f38,250,1,1
2021-11-25,1591500802732-90d6f347-4736-46f4-adca-de4520293e2a,1310,2,0
2021-11-26,1620230682032-a6517973-efdd-427b-b519-188c8bc6df83,80,1,0
2021-12-01,1474536195771-180abe91-5d55-4426-ba7a-76b5fec1a897,184,1,0
2021-12-07,1568643569905-6e12b5ac-cfb8-431d-8aca-caa574fb5d34,1180,2,0
2021-07-06,1606753055023-4d6a9e44-87ad-4a9c-badd-4c33f16fa177,70,1,0
2021-07-07,1598939031357-76ac0941-8e4c-4b16-9612-857516fdb422,560,2,0
2021-07-10,1553240453152-57268279-b346-415c-9f24-72d403ffc7e4,850,1,0
2021-07-12,1608703291161-343b015e-ae54-4d3f-bdab-34f43092a7ef,370,1,0
2021-07-13,1624366890594-40f2ee0d-8b5e-427c-9e8d-bead75e6feff,120,1,1
2021-07-16,1561456066925-6b573d4e-07b6-4954-8404-7ef1d37e4ec9,200,1,0
2021-07-16,1608777682408-c2950cce-fbf1-42c2-806c-4254981aa846,840,2,0
2021-07-22,1608777682408-c2950cce-fbf1-42c2-806c-4254981aa846,150,2,0
2021-07-23,1623514095114-79ebbfe9-de97-4b9a-a9d0-eefd48782974,2600,3,0
2021-07-26,1588848041740-384c66c5-1448-4812-8d05-b38e3c99ebc0,415,1,0
2021-07-27,1570870577807-45df98b6-bbd9-48bd-bd31-6c822e1df005,1350,1,0
2021-08-06,1624886344475-26f84142-0cf1-49b1-8f60-fbb51138299a,240,1,0
2021-08-12,1529666432640-e957ee4b-78bc-462b-ac88-74e1b45337ab,1500,1,1
2021-08-16,1556345949340-f416e50d-f254-43ea-8d0d-ff8d6701e1e1,167,1,0
2021-08-29,1576763068564-e25be0ca-55b6-41b5-9771-75f7110d18d0,845,1,0
2021-09-04,1527233257004-13587f24-7c52-42fe-b08c-0dca6106e4e6,6350,4,0
2021-09-07,1588145636493-7f53adc5-0dfd-4a87-b23b-c9d315e10acf,1318,2,0
2021-09-11,1624366890594-40f2ee0d-8b5e-427c-9e8d-bead75e6feff,190,1,1
2021-09-13,1537776497168-7927fc24-4d77-4d5a-b2ec-98602f920bf0,1000,2,0
2021-09-15,1616071742963-57ffec1d-3732-4b9e-84f2-02744cc67f38,250,1,0
2021-09-16,1627102202940-f65a33d6-f2cb-475e-bf8c-70e00a6a5aab,360,3,1
2021-09-17,1471869286358-fdc228c1-8fc1-4070-b9be-243aabd79909,5100,3,0
2021-09-19,1562332832905-5097413f-df4d-4d71-b67b-539853abf4aa,440,2,0
2021-09-20,1610813596953-6c39ff53-00f2-488e-a442-7ad6b8ecd6c2,200,2,0
2021-09-21,1574767111221-ed344e8a-2375-4812-b2c2-856bda0d040e,147,2,0
2021-09-22,1605862209224-f9948586-fb13-4ee1-b30e-37fea7db5444,600,4,0
2021-09-22,1614443245255-7bd5db22-e8e8-4962-8da3-8046fb6ee291,120,1,0
2021-09-23,1611834477147-033f6506-3767-4a67-8c6b-c54b95145a0b,3300,1,0
2021-10-01,1624886344475-26f84142-0cf1-49b1-8f60-fbb51138299a,520,1,0
2021-10-01,1617280710337-a99376ab-fc4c-4ca0-a004-00a327a7b2a9,9423.69,2,0
2021-10-12,1575187818389-77a3c484-209d-4a09-9d07-65f0ef8d2cae,900,2,0
2021-10-16,1608703291161-343b015e-ae54-4d3f-bdab-34f43092a7ef,220,1,0
2021-10-17,1471869286358-fdc228c1-8fc1-4070-b9be-243aabd79909,4650,3,0
2021-10-18,1584359884562-4995383c-0d1d-4c39-a4ca-d86e1325a0e0,100,1,2
2021-10-18,1580403662231-04676b95-888a-4b63-a9a7-74f1c23d03f5,1365,1,0
2021-10-23,1624886344475-26f84142-0cf1-49b1-8f60-fbb51138299a,920,4,0
2021-10-24,1562086972262-853d30bf-52d0-46e0-b471-1b717a050a27,36360,12,0
2021-10-27,1570870577807-45df98b6-bbd9-48bd-bd31-6c822e1df005,2455,3,1
2021-10-27,1528872407651-d0238070-51a3-4f8c-8def-71767e9a403e,580,1,0
2021-10-28,1627980605876-59c33abd-a58d-48ae-a139-f15f91a214d9,426,2,0
2021-10-29,1606215638997-18be5214-a8d8-4ee8-b2a5-ca0894bbc5ef,233,2,1
2021-10-30,1614443245255-7bd5db22-e8e8-4962-8da3-8046fb6ee291,40,1,0
2021-11-02,1617983936374-f7c30788-fae4-4307-beb1-a81985ccaf16,120,2,0
2021-11-03,1572023920337-786cc891-e3cf-4cd6-93bd-3e0069307088,180,1,2
2021-11-22,1613884966766-b176a958-5aa6-413a-bfbb-1ce6484784e6,75,2,0
2021-11-23,1623514095114-79ebbfe9-de97-4b9a-a9d0-eefd48782974,1000,1,1
2021-11-25,1624886344475-26f84142-0cf1-49b1-8f60-fbb51138299a,270,1,0
2021-11-26,1609326140116-5339aed6-b34d-4bee-a6df-c5d0989bc378,5550,1,0
2021-11-27,1607104477200-3fedb207-1fab-4b71-9ef5-ade3b694b5b8,50,1,0
2021-11-30,1624886344475-26f84142-0cf1-49b1-8f60-fbb51138299a,240,1,0
2021-12-01,1606891336926-ff951efa-c70a-4ef1-9edd-a6013d5cf48f,81,2,1
2021-07-13,1605208717370-1ebca7f9-a58a-4e0b-8495-85c01ab85a41,39960,6,0
2021-07-20,1598956810701-5ba980b1-2a8e-4c82-b697-85a6800f4697,630,1,0
2021-07-21,1601529711320-bfbae0e3-e21f-4f79-8f92-ffc3073bfcf8,400,1,0
2021-07-23,1614443245255-7bd5db22-e8e8-4962-8da3-8046fb6ee291,62,1,0
2021-07-23,1624886344475-26f84142-0cf1-49b1-8f60-fbb51138299a,290,1,0
2021-07-25,1575014881341-589a98e4-84c2-4fc3-86ad-134416c86877,400,2,0
2021-07-31,1611953149392-ba17d06d-3794-455d-a7a4-98ea51ee3c92,50,1,0
2021-08-03,1582364338756-a3277867-fddc-48b3-8361-db0474c692a0,180,1,0
2021-08-07,1570610804261-f84376e3-6bd3-4c1f-a4c8-8b63b6ec4b27,3105,4,0
2021-08-17,1619596147529-8dc6fe4d-57b1-47bc-9614-64cb0a905333,260,1,0
2021-08-19,1553192471810-40369f98-6533-4520-828c-7ca23266014e,100,1,0
2021-08-20,1609943148307-bb37c0dc-0336-4477-bd56-f6f8e3090ebf,1150,2,0
2021-08-21,1614940783691-4dc1f60b-a3ef-4a15-9f10-03015eb12b33,300,1,0
2021-08-25,1599119486806-767cf3c2-9df2-4348-b3df-b13aad651126,370,1,0
2021-08-30,1502362170276-b94af44d-0d73-4818-b614-292dc65f299a,140,1,0
2021-09-01,1551419277206-af393040-dd9d-4ab3-9601-a99aa2a9a649,1178,3,0
2021-09-01,1617353005467-7f625356-d4b2-4179-9ef2-62e9cd63ae55,319.96,4,0
2021-09-02,1497472885653-6d63ed48-c77e-479f-b686-173d77c83803,580,2,0
2021-09-06,1612899821718-8b2e0a93-b7d4-49e5-a9a4-77b7a7f3d0d9,1484,2,0
2021-09-11,1571576108504-059a0264-c79e-4722-abed-3cb01abd38f0,660,2,2
2021-09-13,1600166381764-9d7679bc-5249-4248-af08-16e30dfa793d,1404.2,1,0
2021-09-14,1561456066925-6b573d4e-07b6-4954-8404-7ef1d37e4ec9,2288,1,0
2021-09-16,1598380337291-820a2259-0974-412c-a375-339fcc55df67,161,1,1
2021-09-19,1581591062841-49173f13-cc8d-4608-9fe8-e3af1013219b,2695,1,0
2021-09-21,1623418475590-f887252a-7b9a-47e3-b9fe-63b26141f236,410,1,0
2021-09-21,1512302249032-b4289826-1258-427b-be14-8cab04a14c26,800,1,0
2021-12-07,1620222310201-148623cf-4c81-434f-819f-c15b385e9f6f,1100,1,0
2021-12-06,1589298104786-b83d7fe1-35c5-43fb-b36d-94571c3a2e46,2050,2,0
2021-07-04,1556718420107-d4505298-37b0-4804-9f5e-c949164bf147,450,1,0
2021-07-04,1471869286358-fdc228c1-8fc1-4070-b9be-243aabd79909,1380,3,0
2021-07-12,1598947999844-23f5aeaa-caa1-4b4b-ad14-d4d9dc752ee4,150,1,0
2021-07-14,1610813596953-6c39ff53-00f2-488e-a442-7ad6b8ecd6c2,200,2,0
2021-07-14,1574753782569-9d027aaa-ea4c-4006-a310-b473eaf09bfe,70,1,0
2021-07-24,1478954518173-498e0512-7304-4e8e-93fb-0aa5eda99b5c,800,2,0
2021-07-29,1620797045140-9505ca57-9123-49f1-9621-7cb96f10494b,415,2,0
2021-07-29,1609326140116-5339aed6-b34d-4bee-a6df-c5d0989bc378,299,1,0
2021-07-30,1570870577807-45df98b6-bbd9-48bd-bd31-6c822e1df005,1225,2,0
2021-07-31,1620222310201-148623cf-4c81-434f-819f-c15b385e9f6f,900,1,0
2021-08-17,1601050622502-ece0abd5-6dfc-4176-a281-aa9af15dc858,1000,4,0
2021-08-18,1601529711320-bfbae0e3-e21f-4f79-8f92-ffc3073bfcf8,1300,2,0
2021-08-19,1588145636493-7f53adc5-0dfd-4a87-b23b-c9d315e10acf,120,1,0
2021-08-22,1582364338756-a3277867-fddc-48b3-8361-db0474c692a0,150,1,0
2021-07-14,1620222310201-148623cf-4c81-434f-819f-c15b385e9f6f,1350,1,0
2021-07-22,1620222310201-148623cf-4c81-434f-819f-c15b385e9f6f,1800,1,0
2021-07-27,1553240453152-57268279-b346-415c-9f24-72d403ffc7e4,5450,1,0
2021-07-29,1507368822213-d5ecea52-edc2-4a60-9032-efedc162f4a1,100,1,0
2021-08-05,1595511590312-7a479a3e-8f60-4807-b3b9-64d6e280072b,140,1,0
2021-08-10,1617280710337-a99376ab-fc4c-4ca0-a004-00a327a7b2a9,300,1,1
2021-08-10,1622301451154-ebcc4697-1a31-44d9-bd8a-062b57c1d20f,45.91,1,0
2021-08-12,1584359884562-4995383c-0d1d-4c39-a4ca-d86e1325a0e0,150,1,0
2021-08-13,1613234197112-567f98f0-bc7c-41e7-b770-1c8d6c30475b,265,1,0
2021-08-20,1570870577807-45df98b6-bbd9-48bd-bd31-6c822e1df005,915,1,0
2021-08-20,1617278828832-f56bdab4-e26e-44b5-b1ed-8ec1319c799a,1490.05,1,0
2021-08-20,1586994324090-b7314e76-4c99-4584-9191-c7baf662be6e,150,2,0
2021-08-27,1473793042878-6349b827-eb85-4969-a3a8-9b3fdcb84203,240,1,0
2021-08-28,1547072155388-6473e8ed-1a3f-45af-a8e1-97420b9aaf9f,600,1,0
2021-08-30,1611834477147-033f6506-3767-4a67-8c6b-c54b95145a0b,650,1,0
2021-08-31,1617278828832-f56bdab4-e26e-44b5-b1ed-8ec1319c799a,2127.99,1,0
2021-09-15,1559749309028-6402be7e-4423-4a44-bad2-c67223989a85,9142.5,2,0
2021-09-16,1471606017532-76bd4dab-792e-4deb-8ad8-a6d44f5922c7,460,1,0
2021-09-16,1606891336926-ff951efa-c70a-4ef1-9edd-a6013d5cf48f,22,1,0
2021-09-20,1615980831684-eb6869d7-d08a-4f32-a946-c6e0e27d55dd,755,2,0
2021-09-23,1606402847444-7ea434b0-ed9c-4d13-a7a7-d2fa478cd6c1,200,1,1
2021-09-30,1606753055023-4d6a9e44-87ad-4a9c-badd-4c33f16fa177,70,1,0
2021-09-30,1625316445399-001b0f80-cfc2-4320-b3a8-904e5414655c,3850,10,0
2021-10-04,1616780751875-13104da8-e007-4ad8-9330-eef83615d273,327,2,0
2021-10-07,1475575761198-8694c56c-72c2-4277-81b6-fc350e030642,1320,2,0
2021-09-02,1613234197112-567f98f0-bc7c-41e7-b770-1c8d6c30475b,215,1,0
2021-10-14,1599119486806-767cf3c2-9df2-4348-b3df-b13aad651126,370,1,0
2021-09-08,1611953149392-ba17d06d-3794-455d-a7a4-98ea51ee3c92,140,1,0
2021-09-08,1611834477147-033f6506-3767-4a67-8c6b-c54b95145a0b,400,1,0
2021-09-10,1614443245255-7bd5db22-e8e8-4962-8da3-8046fb6ee291,75,1,0
2021-09-13,1561649164694-6705d60b-716d-4fdf-92d5-87a76d170060,74,1,0
2021-09-18,1613846766808-556442d8-38ee-4fce-9d37-297bae18707f,580,1,0
2021-09-27,1532008314048-9d580958-8614-4f4a-a8f4-23ee3e565b70,220,1,0
2021-09-30,1570796428588-b82413a7-e0bc-4c05-a220-92e1d1a32f2b,358.2,1,0
2021-10-01,1561456066925-6b573d4e-07b6-4954-8404-7ef1d37e4ec9,1300,1,0
2021-10-09,1626787151260-9cffe7ea-64fe-4055-b981-d3a9c3f14b58,598,2,0
2021-10-18,1599119486806-767cf3c2-9df2-4348-b3df-b13aad651126,300,1,0
2021-10-21,1608703291161-343b015e-ae54-4d3f-bdab-34f43092a7ef,330,1,0
2021-10-22,1565868460341-a68d9079-2d50-4abc-aadd-e4a3897e0717,100,2,0
2021-10-28,1617983936374-f7c30788-fae4-4307-beb1-a81985ccaf16,240,2,0
2021-11-09,1577890113823-7279469c-9405-456d-ad07-8b3f114b5a0e,1075.5,1,0
2021-10-23,1608703291161-343b015e-ae54-4d3f-bdab-34f43092a7ef,845,1,0
2021-10-24,1591146828456-39cda131-8c48-4ed1-8cf9-d53d36f299dc,5100,6,0
2021-10-26,1595172261981-e52d1b9d-5f73-423a-9cf8-2ec40edcd165,90.64,1,0
2021-11-11,1547072155388-6473e8ed-1a3f-45af-a8e1-97420b9aaf9f,550,1,0
2021-11-18,1584127344675-bf382bff-4ce5-470a-98e4-dc8db83e03de,800,2,0
2021-11-16,1588145636493-7f53adc5-0dfd-4a87-b23b-c9d315e10acf,857,1,0
2021-11-25,1623418475590-f887252a-7b9a-47e3-b9fe-63b26141f236,2500,1,0
2021-12-06,1561456066925-6b573d4e-07b6-4954-8404-7ef1d37e4ec9,1800,1,0
2021-11-30,1622107628875-5e01e6c3-4ecc-497e-9ca5-3511cc249430,1000,1,1
2021-08-24,1534224024621-48d2bddb-a0c0-4021-9512-f21f3b495d3b,110,1,0
2021-08-25,1592738706633-e2f4498c-71bb-4500-b2e6-8ba844432a8d,14620,26,4
2021-08-25,1622882399181-e70a367f-78dd-4943-b1d8-65ac4f091761,852,3,1
2021-08-25,1596099472752-a0247d8f-c922-4438-be2d-5034be12da8f,2088,6,0
2021-08-25,1604866643413-8080c541-532e-4f4d-a669-eafa2ec56373,1280,5,0
2021-08-25,1607424361966-803a9db8-f078-4427-bc4e-9eca2111fd95,33435,165,25
2021-08-26,1574413743478-cbc74fdd-efe5-4a78-abbe-0cd59a0f0e5f,790,11,0
2021-08-26,1484834667492-04ce1b02-9fc8-4e87-b164-dae5f5a06a0b,54540,60,0
2021-08-26,1596099472752-a0247d8f-c922-4438-be2d-5034be12da8f,1268,10,3
2021-08-26,1606402847444-7ea434b0-ed9c-4d13-a7a7-d2fa478cd6c1,74,1,1
2021-08-26,1622066064537-ad986e32-7de1-4504-9cb6-9c12393f0a79,1315,10,1
2021-08-26,1616575208705-ee47147c-41f8-4cfc-821e-b1b42c9c6c56,65,1,0
2021-08-26,1605640622472-e6015bcd-8b0f-458d-bf6e-4c3bbbe957ee,1170,12,8
2021-08-26,1606215638997-18be5214-a8d8-4ee8-b2a5-ca0894bbc5ef,1296,11,5
2021-08-26,1598956810701-5ba980b1-2a8e-4c82-b697-85a6800f4697,1548,7,0
2021-08-26,1598260387230-b0c5f7f9-85f7-4626-985f-dd3cca86f197,389,4,1
2021-08-26,1551419277206-af393040-dd9d-4ab3-9601-a99aa2a9a649,3808,19,4
2021-08-27,1578918956457-d6904094-f207-4166-9420-f0ca1a275a87,4140,9,7
2021-08-27,1623418475590-f887252a-7b9a-47e3-b9fe-63b26141f236,100,1,2
2021-08-27,1621202180552-ceb72c1f-78ff-42e0-af72-22dd4001d22a,3564.5,23,2
2021-08-27,1507368822213-d5ecea52-edc2-4a60-9032-efedc162f4a1,2075,4,3
2021-08-27,1626780136979-10e29abd-b36d-4578-a178-bb6618c101d2,2592,10,2
2021-08-27,1549369380501-4a76d419-be6c-4ff6-9705-5d2186f58fa4,4411.16,7,1
2021-08-27,1512124108081-5d462775-53e2-4f4f-9ccf-15f4e0614a46,6698.4,82,16
2021-08-27,1616247368790-a6216b54-1436-42d8-8d08-4258748ebe5d,4879,22,13
2021-08-27,1598002265290-b9dcf210-1224-4833-8f4d-fc21757214b4,530,1,0
2021-08-28,1606889051310-95206022-8197-4872-a136-032c381b2b44,10160,28,2
2021-08-28,1550138047147-210d6ec8-e4b1-49a1-afad-a1cceba5ed2f,4309,11,1
2021-08-28,1592288774385-cad9392f-8933-4374-ba9f-8e5d01899299,1201,13,0
2021-08-28,1621202180552-ceb72c1f-78ff-42e0-af72-22dd4001d22a,2806.7,15,0
2021-08-29,1624742624561-0382b78a-1b12-40da-a7b5-7a1d7e4388d7,470,3,0
2021-08-29,1606244894944-ed2fc1e0-72f5-49cb-b331-3118026b3316,5412,28,2
2021-08-29,1616762564889-e3fe009e-668d-4d19-be48-745510b9a8d3,1376,17,3
2021-08-29,1574753782569-9d027aaa-ea4c-4006-a310-b473eaf09bfe,5320,4,1
2021-08-29,1594982148060-6f5415e0-ace0-4abb-af71-6b5bf41bf62b,5320,10,0
2021-08-29,1528872407651-d0238070-51a3-4f8c-8def-71767e9a403e,3307.5,8,0
2021-08-29,1593083234755-661be6ce-1b2b-4ab1-8e45-6749c58ccad8,220,1,0
2021-08-29,1555578241161-5c616fbf-e0e9-4e49-9d11-20b8ae40b432,128374.46,251,65
2021-08-29,1616501877368-112fb449-fb08-4909-8403-a3c0e60c9c7c,6553,41,6
2021-08-30,1610391759728-4e2ab1cb-e0a4-4b0e-bfac-a5f3151d9395,504,7,0
2021-08-30,1586994324090-b7314e76-4c99-4584-9191-c7baf662be6e,3374,28,14
2021-08-30,1485330410128-537d8570-7e91-44bc-b54b-40e8be9b4643,8168,128,0
2021-08-30,1479108360638-bf43ff5d-7e91-43c3-aeb5-f2fda4502650,17673.2,13,1
2021-08-30,1572023920337-786cc891-e3cf-4cd6-93bd-3e0069307088,640,3,0
2021-08-30,1554474923734-7ba6b899-2bbd-468a-b56c-6b83125358f7,396,4,4
2021-08-30,1606399230017-25bfb619-6878-4663-9e95-47a5a5c60b80,294,6,1
2021-08-30,1589298104786-b83d7fe1-35c5-43fb-b36d-94571c3a2e46,23050,10,3
2021-08-31,1566550272160-93cba9f5-e3c9-44c7-80f2-d1077855695b,939,15,5
2021-08-31,1575035333365-5ad1d99f-c8cf-4a4c-9d0e-484e941258d1,2702,58,14
2021-08-31,1579147272986-ee58e4c0-16ce-48d1-b579-6b0dafa9ee2f,4155.5,36,9
2021-08-31,1610560409103-2f697a42-0fff-4ddd-87e7-4d21594919a5,810,3,0
2021-08-31,1607417548512-693e7286-1436-45ec-b7c0-e6c92ce83f38,7601,19,2
2021-08-31,1616762564889-e3fe009e-668d-4d19-be48-745510b9a8d3,322,5,3
2021-08-31,1620222310201-148623cf-4c81-434f-819f-c15b385e9f6f,1350,1,0
2021-08-31,1562706340143-9d8cd2e6-ba1f-415e-9430-c06ae86e6131,465,2,0
2021-08-31,1601374866641-ac09c6d6-f2af-42c3-9b1c-872e0d62015d,14240,22,2
2021-08-31,1616231397864-df7a3435-74d4-43e3-a7da-596ea6b1e667,740,9,6
2021-09-01,1581633732665-416ca8f8-dc68-4567-be17-c6ed13609eb0,4024,5,2
2021-09-01,1590499577377-4ed52176-0174-45f2-b265-49ed31d11aaf,14192,76,9
2021-09-01,1592736443622-d75a5636-8af5-4baa-828d-a1626342fcdc,3200,7,2
2021-09-01,1615523891028-ef309e18-a768-4638-bc0d-be5c3dfed475,55,1,8
2021-09-01,1579090622924-c53eb2f6-d145-4d38-bf15-50d7969387f5,696,4,0
2021-09-01,1579147272986-ee58e4c0-16ce-48d1-b579-6b0dafa9ee2f,5231.5,51,8
2021-09-01,1607104477200-3fedb207-1fab-4b71-9ef5-ade3b694b5b8,700,2,0
2021-09-01,1616842408794-6a7e7172-44df-499f-bfa9-55c77463d6af,544,4,2
2021-09-01,1574885425305-1557d695-5fc8-4077-a237-c5fa8fc0c32b,396,3,1
2021-09-01,1556345949340-f416e50d-f254-43ea-8d0d-ff8d6701e1e1,350,1,0
2021-09-01,1584088291949-94b92ebb-a45d-4fc7-9300-063756504f30,350,1,0
2021-09-01,1606244894944-ed2fc1e0-72f5-49cb-b331-3118026b3316,15660.8,58,10
2021-09-01,1601327432887-f3c249ed-81ab-4102-a9f6-bb532d8ab21f,2256,14,6
2021-09-01,1596315908073-443353a6-d409-4732-aee5-9f9a752dd8ee,340,5,5
2021-09-01,1605640622472-e6015bcd-8b0f-458d-bf6e-4c3bbbe957ee,1743,14,6
2021-09-01,1606215638997-18be5214-a8d8-4ee8-b2a5-ca0894bbc5ef,100,1,3
2021-09-01,1584359884562-4995383c-0d1d-4c39-a4ca-d86e1325a0e0,165,2,0
2021-09-02,1499786536388-78153cc6-e385-476b-aaf4-3989e25bc143,5435,19,3
2021-09-02,1616231397864-df7a3435-74d4-43e3-a7da-596ea6b1e667,180,1,3
2021-09-02,1619596147529-8dc6fe4d-57b1-47bc-9614-64cb0a905333,1340,3,0
2021-09-02,1598956810701-5ba980b1-2a8e-4c82-b697-85a6800f4697,2309,5,2
2021-09-02,1606244894944-ed2fc1e0-72f5-49cb-b331-3118026b3316,6899,38,2
2021-09-03,1547072155388-6473e8ed-1a3f-45af-a8e1-97420b9aaf9f,1480,3,3
2021-09-03,1604388122620-9d3e35de-b776-42b8-91ab-1ef3155fab36,18072.32,168,64
2021-09-03,1559749309028-6402be7e-4423-4a44-bad2-c67223989a85,31027,4,2
2021-09-24,1496749819797-425dc084-d946-4b85-8635-be8a2295cc75,1040,2,0
2021-09-27,1613234197112-567f98f0-bc7c-41e7-b770-1c8d6c30475b,330,2,0
2021-09-30,1608657882638-34da292d-b246-4352-8700-3750af74f4e1,300,1,1
2021-10-12,1617785589795-4ea8a558-d714-4b44-8ef9-d06db8571c86,499,3,0
2021-10-12,1556345949340-f416e50d-f254-43ea-8d0d-ff8d6701e1e1,7582,3,1
2021-10-17,1627308659262-0b6a5aca-cd4d-44d4-af55-75a1cd0a5dd8,330,2,0
2021-10-21,1539279493393-a679f971-0d0d-411c-8605-f794a486651a,1520,1,0
2021-10-22,1605629141854-ae33a384-3e8d-4cec-b910-e2eab3e401eb,1765.8,1,0
2021-10-24,1561649164694-6705d60b-716d-4fdf-92d5-87a76d170060,40,1,0
2021-10-26,1507368822213-d5ecea52-edc2-4a60-9032-efedc162f4a1,440,2,0
2021-10-30,1609943148307-bb37c0dc-0336-4477-bd56-f6f8e3090ebf,450,1,0
2021-10-30,1503491920099-5eb65a5b-3c92-4e7b-b705-538a60cd5cc3,1080,3,0
2021-11-02,1616842408794-6a7e7172-44df-499f-bfa9-55c77463d6af,308,4,0
2021-11-03,1617983936374-f7c30788-fae4-4307-beb1-a81985ccaf16,120,2,2
2021-11-04,1556802952350-5f5a9b37-64c6-4dde-aab6-8fbe42ca70bd,617,4,1
2021-11-09,1606852838518-14089193-7b63-4e18-bec3-dacba3c6d301,84,2,4
2021-11-10,1577890113823-7279469c-9405-456d-ad07-8b3f114b5a0e,2838,1,1
2021-11-11,1577890113823-7279469c-9405-456d-ad07-8b3f114b5a0e,2000,1,0
2021-11-11,1568643569905-6e12b5ac-cfb8-431d-8aca-caa574fb5d34,820,2,0
2021-11-12,1575014881341-589a98e4-84c2-4fc3-86ad-134416c86877,300,2,0
2021-11-12,1576763068564-e25be0ca-55b6-41b5-9771-75f7110d18d0,1545,2,0
2021-11-13,1484834667492-04ce1b02-9fc8-4e87-b164-dae5f5a06a0b,13000,25,5
2021-11-13,1617353005467-7f625356-d4b2-4179-9ef2-62e9cd63ae55,240,4,0
2021-11-16,1614264451572-ec49f9e2-79e7-4a8f-98d6-fad971b43dcf,185,3,1
2021-11-17,1622301451154-ebcc4697-1a31-44d9-bd8a-062b57c1d20f,173.38,1,0
2021-11-22,1595172261981-e52d1b9d-5f73-423a-9cf8-2ec40edcd165,91.67,1,1
2021-11-25,1617278828832-f56bdab4-e26e-44b5-b1ed-8ec1319c799a,1301.16,1,0
2021-12-01,1588848041740-384c66c5-1448-4812-8d05-b38e3c99ebc0,335,2,0
2021-12-07,1600166381764-9d7679bc-5249-4248-af08-16e30dfa793d,435.6,1,0
2021-07-04,1616762564889-e3fe009e-668d-4d19-be48-745510b9a8d3,350,1,0
2021-07-07,1539279493393-a679f971-0d0d-411c-8605-f794a486651a,1430,2,1
2021-07-07,1617280710337-a99376ab-fc4c-4ca0-a004-00a327a7b2a9,200,1,0
2021-07-09,1568643569905-6e12b5ac-cfb8-431d-8aca-caa574fb5d34,300,1,0
2021-07-19,1614940783691-4dc1f60b-a3ef-4a15-9f10-03015eb12b33,18000,1,0
2021-07-21,1617122540529-7d7b93c2-1735-46af-bbd5-a7fe00904f5c,320,3,1
2021-07-23,1497472885653-6d63ed48-c77e-479f-b686-173d77c83803,200,1,0
2021-07-23,1617278828832-f56bdab4-e26e-44b5-b1ed-8ec1319c799a,7717.35,1,0
2021-07-26,1617122540529-7d7b93c2-1735-46af-bbd5-a7fe00904f5c,200,1,0
2021-07-29,1476287149812-67f30162-7183-4a55-b05e-a1cf39342124,330,1,0
2021-07-30,1624533349577-7a44f42d-588a-4217-8ac2-e9ffffc1199c,125,2,0
2021-08-05,1496749819797-425dc084-d946-4b85-8635-be8a2295cc75,1160,3,0
2021-08-06,1532008314048-9d580958-8614-4f4a-a8f4-23ee3e565b70,715,1,0
2021-08-06,1528872407651-d0238070-51a3-4f8c-8def-71767e9a403e,840,2,0
2021-08-07,1620911603748-25de737a-fc7b-458f-9c06-c2ce9b18ea0c,100,1,0
2021-08-09,1577890113823-7279469c-9405-456d-ad07-8b3f114b5a0e,4860,1,0
2021-08-11,1473793042878-6349b827-eb85-4969-a3a8-9b3fdcb84203,70,1,1
2021-08-12,1624681767248-3d3c8ac0-f38c-4c08-81be-33af9dd731fe,1700,1,0
2021-08-12,1475575761198-8694c56c-72c2-4277-81b6-fc350e030642,1540,4,0
2021-08-12,1588063384454-5e40e713-e2a5-40f6-9279-3dc5f6c091bf,470,3,0
2021-08-18,1626890332639-79f45dde-2890-4a0c-9ffb-83088798d8e4,480,3,0
2021-08-18,1626768194358-6f5d7241-4931-4df0-99ce-f0674c355baf,267.99,3,0
2021-08-27,1562706340143-9d8cd2e6-ba1f-415e-9430-c06ae86e6131,1225,3,0
2021-09-03,1605208717370-1ebca7f9-a58a-4e0b-8495-85c01ab85a41,2910,3,0
2021-09-07,1581669839783-dd6eb860-eead-4e3e-8a19-159b25342443,342,6,0
2021-09-08,1624533349577-7a44f42d-588a-4217-8ac2-e9ffffc1199c,20,1,1
2021-09-09,1556802952350-5f5a9b37-64c6-4dde-aab6-8fbe42ca70bd,530,3,0
